payment_id,customer_id,amount,failure_reason,payment_method,retry_count,customer_lifetime_value,previous_success_rate,previous_recovery_rate,hour,day_of_week,recovered
PAY_003834,CUS_0298,6535.92,card_declined,wallet,0,196618.97,0.8884,0.8639,12,4,0
PAY_003835,CUS_0256,5526.9,card_declined,card,1,265066.7,0.8786,0.6853,6,5,1
PAY_003836,CUS_0594,82718.17,expired_method,netbanking,2,63120.48,0.78,0.6822,21,6,1
PAY_003837,CUS_0827,13536.15,renewal_failed,card,0,115766.44,0.573,0.6424,7,3,0
PAY_003838,CUS_0817,4800.32,expired_method,upi,2,31791.25,0.6054,0.5157,22,6,0
PAY_003839,CUS_0677,13168.62,renewal_failed,wallet,2,168666.74,0.7222,0.8945,4,0,0
PAY_003840,CUS_0550,39461.42,renewal_failed,upi,1,225355.62,0.8348,0.8777,14,0,0
PAY_003841,CUS_0356,15571.13,insufficient_funds,upi,0,101034.74,0.7092,0.6932,19,1,1
PAY_003842,CUS_0129,6117.38,network_error,upi,2,103437.2,0.8721,0.833,13,4,0
PAY_003843,CUS_0689,15767.32,insufficient_funds,netbanking,2,316058.41,0.7899,0.4476,8,4,0
PAY_003844,CUS_0848,6579.81,card_declined,wallet,0,232500.99,0.859,0.8517,16,2,0
PAY_003845,CUS_0429,2979.84,insufficient_funds,wallet,3,193659.72,0.7983,0.7026,11,0,0
PAY_003846,CUS_0248,4080.08,expired_method,card,2,43922.35,0.8288,0.6381,19,1,1
PAY_003847,CUS_0716,6297.9,network_error,netbanking,1,140934.81,0.8238,0.8642,6,0,1
PAY_003848,CUS_0267,69760.78,network_error,upi,3,138883.46,0.7597,0.7756,18,3,0
PAY_003849,CUS_0034,6180.51,insufficient_funds,upi,1,12431.27,0.8681,0.9118,17,4,0
PAY_003850,CUS_0756,4770.64,expired_method,netbanking,3,89629.96,0.8744,0.7333,5,2,0
PAY_003851,CUS_0366,47055.83,network_error,upi,2,293547.93,0.7596,0.6871,18,6,0
PAY_003852,CUS_0834,22045.67,card_declined,upi,1,198465.16,0.6081,0.7981,20,6,1
PAY_003853,CUS_0471,8405.22,renewal_failed,upi,1,204988.88,0.9095,0.6968,18,6,1
PAY_003854,CUS_0079,6509.03,network_error,upi,1,72473.1,0.7256,0.6985,20,2,1
PAY_003855,CUS_0784,3967.16,network_error,wallet,2,125820.84,0.7198,0.5885,21,5,0
PAY_003856,CUS_0003,10454.82,renewal_failed,netbanking,0,262138.97,0.8447,0.7307,15,3,0
PAY_003857,CUS_0600,5183.34,insufficient_funds,upi,1,241679.63,0.9242,0.3341,19,3,0
PAY_003858,CUS_0435,33535.07,network_error,wallet,1,200013.5,0.8305,0.7926,16,6,0
PAY_003859,CUS_0704,9622.6,renewal_failed,wallet,0,180105.18,0.9267,0.6434,5,1,1
PAY_003860,CUS_0202,20774.15,renewal_failed,upi,1,242074.17,0.8899,0.7625,19,6,0
PAY_003861,CUS_0666,17437.76,expired_method,netbanking,0,124556.7,0.6336,0.7923,7,0,0
PAY_003862,CUS_0756,20397.65,network_error,card,2,293213.51,0.7457,0.7482,7,1,0
PAY_003863,CUS_0483,6493.73,renewal_failed,card,1,110017.85,0.7795,0.9383,9,3,0
PAY_003864,CUS_0239,18290.86,network_error,card,3,289110.95,0.7004,0.701,9,5,0
PAY_003865,CUS_0790,6915.62,network_error,card,2,107294.4,0.59,0.6795,8,3,1
PAY_003866,CUS_0364,2304.35,renewal_failed,card,2,232508.01,0.8812,0.766,19,4,0
PAY_003867,CUS_0372,13487.72,insufficient_funds,netbanking,2,278840.59,0.8113,0.7382,16,3,0
PAY_003868,CUS_0187,4279.68,insufficient_funds,wallet,0,170385.66,0.8958,0.5947,9,2,0
PAY_003869,CUS_0406,27330.75,network_error,netbanking,0,39529.57,0.8624,0.769,20,4,1
PAY_003870,CUS_0625,35509.66,card_declined,wallet,1,54455.35,0.9027,0.7423,3,0,1
PAY_003871,CUS_0148,4306.14,expired_method,wallet,1,35389.57,0.735,0.8042,16,3,0
PAY_003872,CUS_0823,11290.08,renewal_failed,card,1,254109.86,0.668,0.771,12,5,0
PAY_003873,CUS_0833,79812.48,insufficient_funds,card,1,48869.43,0.8756,0.9165,21,0,1
PAY_003874,CUS_0378,6132.4,expired_method,upi,1,210892.22,0.7641,0.7486,16,2,0
PAY_003875,CUS_0004,6409.71,network_error,netbanking,0,283024.71,0.9009,0.5202,18,3,0
PAY_003876,CUS_0537,25320.69,card_declined,wallet,0,196226.67,0.9221,0.6416,23,4,1
PAY_003877,CUS_0846,8680.29,network_error,card,3,21790.58,0.7617,0.8389,18,4,0
PAY_003878,CUS_0661,18474.33,renewal_failed,upi,1,278191.9,0.8365,0.731,9,2,0
PAY_003879,CUS_0142,12469.14,insufficient_funds,card,3,318187.55,0.8818,0.8393,13,0,0
PAY_003880,CUS_0738,28324.54,renewal_failed,wallet,2,204622.35,0.7438,0.5886,6,1,0
PAY_003881,CUS_0816,29205.38,card_declined,wallet,2,277969.05,0.7033,0.5147,18,2,0
PAY_003882,CUS_0032,36495.3,card_declined,netbanking,3,67174.43,0.8414,0.769,16,1,1
PAY_003883,CUS_0249,7308.97,insufficient_funds,upi,0,118849.96,0.8898,0.9165,8,1,1
PAY_003884,CUS_0296,6123.3,card_declined,upi,1,295075.15,0.9101,0.7856,17,2,0
PAY_003885,CUS_0004,18389.68,network_error,netbanking,1,121725.2,0.7438,0.6776,7,1,0
PAY_003886,CUS_0396,13869.62,network_error,upi,0,53801.16,0.9126,0.7242,19,2,0
PAY_003887,CUS_0232,23584.32,network_error,wallet,2,309059.57,0.8315,0.9289,19,1,0
PAY_003888,CUS_0042,7366.99,expired_method,wallet,2,247580.44,0.9249,0.8208,17,1,0
PAY_003889,CUS_0386,3045.81,expired_method,netbanking,1,33689.98,0.7982,0.6835,18,4,0
PAY_003890,CUS_0062,13658.18,expired_method,netbanking,0,288550.08,0.7997,0.8608,10,6,0
PAY_003891,CUS_0512,7724.52,network_error,upi,1,12123.53,0.8481,0.5254,22,2,1
PAY_003892,CUS_0823,6023.74,renewal_failed,netbanking,1,61244.88,0.8636,0.5966,16,4,0
PAY_003893,CUS_0314,6718.83,insufficient_funds,upi,1,97998.13,0.796,0.6574,8,4,0
PAY_003894,CUS_0085,9772.12,expired_method,netbanking,1,308372.31,0.8441,0.844,8,4,0
PAY_003895,CUS_0395,16263.0,insufficient_funds,netbanking,0,95485.08,0.8296,0.8846,13,1,1
PAY_003896,CUS_0269,21996.89,insufficient_funds,netbanking,1,50358.98,0.7784,0.4751,17,1,0
PAY_003897,CUS_0114,2378.12,network_error,netbanking,1,18625.46,0.9167,0.7591,2,3,0
PAY_003898,CUS_0046,19685.95,insufficient_funds,upi,0,43347.32,0.7452,0.8775,0,5,1
PAY_003899,CUS_0462,14547.7,card_declined,wallet,0,51586.26,0.9608,0.7114,20,2,1
PAY_003900,CUS_0324,20578.99,renewal_failed,netbanking,0,295302.22,0.6888,0.5865,20,1,0
PAY_003901,CUS_0683,10907.65,expired_method,netbanking,1,214333.83,0.9015,0.9096,18,0,0
PAY_003902,CUS_0380,7808.34,card_declined,card,1,77640.99,0.8365,0.5259,16,6,1
PAY_003903,CUS_0549,13886.98,expired_method,upi,1,285067.5,0.8584,0.909,10,0,0
PAY_003904,CUS_0230,7948.29,expired_method,card,0,232007.52,0.8706,0.561,21,6,1
PAY_003905,CUS_0199,25664.04,renewal_failed,card,0,241024.45,0.8901,0.8553,9,5,0
PAY_003906,CUS_0415,2564.55,expired_method,card,1,106130.39,0.7692,0.7546,12,6,0
PAY_003907,CUS_0386,10002.05,insufficient_funds,wallet,3,280569.79,0.9087,0.8763,13,6,0
PAY_003908,CUS_0600,13304.64,card_declined,upi,1,66027.09,0.9657,0.5248,1,0,0
PAY_003909,CUS_0093,14713.44,card_declined,upi,1,222684.15,0.8677,0.5361,19,2,0
PAY_003910,CUS_0358,17947.05,network_error,card,1,62279.64,0.8727,0.8605,20,5,0
PAY_003911,CUS_0273,76479.95,renewal_failed,upi,2,151037.88,0.7864,0.5936,13,0,0
PAY_003912,CUS_0344,7953.6,card_declined,upi,2,122801.23,0.9468,0.6771,15,4,0
PAY_003913,CUS_0553,8221.1,card_declined,upi,1,15334.0,0.7686,0.7157,20,3,0
PAY_003914,CUS_0386,29063.4,card_declined,wallet,1,22827.19,0.9125,0.7287,14,2,1
PAY_003915,CUS_0679,12973.32,card_declined,card,2,191572.12,0.8269,0.5908,7,4,0
PAY_003916,CUS_0342,10760.95,expired_method,upi,1,308499.59,0.9106,0.7587,15,4,0
PAY_003917,CUS_0136,5730.33,renewal_failed,upi,0,317345.77,0.9539,0.4786,14,6,1
PAY_003918,CUS_0517,29826.21,network_error,card,2,269374.62,0.8397,0.7615,19,5,0
PAY_003919,CUS_0056,7836.42,insufficient_funds,wallet,3,286146.08,0.8543,0.8642,20,5,0
PAY_003920,CUS_0322,17079.99,renewal_failed,upi,1,247880.66,0.8902,0.7109,7,0,1
PAY_003921,CUS_0318,7980.96,expired_method,netbanking,2,60327.8,0.8717,0.6511,16,3,0
PAY_003922,CUS_0248,4894.63,expired_method,netbanking,2,132369.79,0.8478,0.7544,17,4,0
PAY_003923,CUS_0121,16693.25,network_error,upi,3,305765.79,0.7724,0.7902,21,1,0
PAY_003924,CUS_0009,6274.57,insufficient_funds,netbanking,1,213567.33,0.523,0.7346,7,6,0
PAY_003925,CUS_0729,19744.02,expired_method,card,3,20865.84,0.8577,0.7779,7,1,0
PAY_003926,CUS_0765,8479.81,card_declined,netbanking,1,64589.21,0.9137,0.6971,14,5,0
PAY_003927,CUS_0484,17508.02,card_declined,upi,1,217949.08,0.7616,0.8063,18,4,1
PAY_003928,CUS_0216,41862.56,expired_method,card,3,163558.48,0.783,0.4565,19,0,0
PAY_003929,CUS_0429,20708.67,network_error,card,2,159925.58,0.7847,0.7709,8,1,0
PAY_003930,CUS_0440,1343.14,network_error,netbanking,2,209307.48,0.746,0.3948,23,2,0
PAY_003931,CUS_0660,6597.38,card_declined,card,1,50907.35,0.8441,0.7748,8,0,1
PAY_003932,CUS_0289,4599.64,renewal_failed,wallet,2,213807.02,0.8047,0.7052,23,6,0
PAY_003933,CUS_0269,13129.13,renewal_failed,card,1,82475.08,0.8962,0.867,19,6,0
PAY_003934,CUS_0334,18757.16,insufficient_funds,netbanking,1,298050.86,0.8284,0.8557,13,6,0
PAY_003935,CUS_0703,15186.77,expired_method,card,2,28872.94,0.9092,0.8077,20,4,0
PAY_003936,CUS_0023,12321.28,insufficient_funds,netbanking,1,138174.75,0.7651,0.6139,19,3,1
PAY_003937,CUS_0090,26807.63,insufficient_funds,upi,2,265569.06,0.8727,0.6423,2,1,0
PAY_003938,CUS_0328,25652.3,insufficient_funds,upi,1,255415.41,0.8534,0.7625,10,6,0
PAY_003939,CUS_0558,806.47,card_declined,wallet,1,74800.85,0.8329,0.7961,11,3,0
PAY_003940,CUS_0619,25943.87,card_declined,wallet,1,144531.96,0.7713,0.7818,21,0,0
PAY_003941,CUS_0690,11404.7,renewal_failed,netbanking,1,295755.67,0.6875,0.694,13,6,0
PAY_003942,CUS_0633,24058.02,renewal_failed,upi,1,205205.54,0.7868,0.7625,13,5,1
PAY_003943,CUS_0735,27225.93,card_declined,wallet,1,47541.31,0.8288,0.7041,18,1,0
PAY_003944,CUS_0546,13246.22,insufficient_funds,card,2,203269.97,0.864,0.4472,11,0,0
PAY_003945,CUS_0171,11237.27,insufficient_funds,wallet,2,296618.56,0.9359,0.673,8,4,0
PAY_003946,CUS_0661,22128.34,renewal_failed,card,1,216971.25,0.8628,0.8936,3,2,0
PAY_003947,CUS_0609,11724.25,card_declined,upi,2,157529.61,0.881,0.534,3,0,0
PAY_003948,CUS_0257,23045.49,card_declined,wallet,1,141605.89,0.7009,0.8539,14,6,0
PAY_003949,CUS_0537,7325.55,card_declined,wallet,1,214564.96,0.8226,0.7774,15,0,0
PAY_003950,CUS_0035,10245.59,insufficient_funds,card,1,196361.15,0.9723,0.7179,7,3,1
PAY_003951,CUS_0040,22242.08,renewal_failed,netbanking,2,191140.35,0.9585,0.7056,18,3,0
PAY_003952,CUS_0675,6433.0,insufficient_funds,wallet,0,242089.79,0.7724,0.7077,18,0,0
PAY_003953,CUS_0522,20046.55,expired_method,card,1,49620.42,0.6467,0.5517,15,6,1
PAY_003954,CUS_0261,12083.63,insufficient_funds,card,0,266250.85,0.7775,0.6757,17,0,1
PAY_003955,CUS_0058,11809.11,network_error,wallet,1,217043.54,0.722,0.5946,13,6,0
PAY_003956,CUS_0035,4988.82,card_declined,netbanking,1,154459.15,0.7588,0.6836,18,2,0
PAY_003957,CUS_0426,8302.76,insufficient_funds,netbanking,1,265479.67,0.9419,0.8964,18,1,1
PAY_003958,CUS_0500,42578.32,card_declined,card,0,282366.38,0.8541,0.6429,6,3,0
PAY_003959,CUS_0461,25959.14,network_error,wallet,1,105865.64,0.8268,0.6987,18,5,0
PAY_003960,CUS_0154,15427.86,insufficient_funds,wallet,1,14831.03,0.9096,0.5846,7,6,0
PAY_003961,CUS_0314,3537.95,renewal_failed,netbanking,2,150812.81,0.9031,0.8306,6,2,1
PAY_003962,CUS_0445,18900.97,insufficient_funds,card,1,284032.14,0.7905,0.5175,17,3,0
PAY_003963,CUS_0808,17602.33,expired_method,upi,2,218415.03,0.8178,0.6098,19,4,1
PAY_003964,CUS_0211,5051.23,network_error,wallet,0,267331.14,0.8332,0.6811,19,4,0
PAY_003965,CUS_0209,4911.79,renewal_failed,upi,3,120430.76,0.9423,0.7358,18,3,1
PAY_003966,CUS_0112,12394.81,insufficient_funds,netbanking,1,215174.46,0.8667,0.6133,18,6,1
PAY_003967,CUS_0556,35760.1,network_error,card,1,165656.68,0.843,0.8801,16,6,0
PAY_003968,CUS_0305,7732.17,renewal_failed,upi,0,109992.28,0.7972,0.7973,2,4,0
PAY_003969,CUS_0759,6737.99,renewal_failed,netbanking,2,290225.47,0.9077,0.797,8,6,0
PAY_003970,CUS_0107,10859.23,network_error,upi,0,231009.66,0.7836,0.841,21,1,0
PAY_003971,CUS_0392,8082.41,network_error,card,1,236976.86,0.8769,0.7599,21,1,0
PAY_003972,CUS_0177,4808.95,renewal_failed,wallet,2,89378.92,0.8474,0.9742,22,2,0
PAY_003973,CUS_0486,9211.02,network_error,wallet,1,17695.11,0.6569,0.8606,15,5,0
PAY_003974,CUS_0787,8525.26,card_declined,wallet,1,38009.67,0.8245,0.8419,16,6,1
PAY_003975,CUS_0551,9993.06,network_error,upi,0,39694.29,0.8203,0.7897,17,3,0
PAY_003976,CUS_0292,4745.45,card_declined,card,1,33457.24,0.8267,0.6148,18,6,0
PAY_003977,CUS_0401,12918.82,card_declined,netbanking,1,198917.79,0.816,0.696,19,5,0
PAY_003978,CUS_0232,4770.84,renewal_failed,card,1,169529.19,0.9275,0.6641,2,4,0
PAY_003979,CUS_0721,8046.95,renewal_failed,netbanking,0,87730.39,0.7058,0.7768,8,2,0
PAY_003980,CUS_0711,25363.18,network_error,card,0,160597.93,0.8223,0.8424,19,6,0
PAY_003981,CUS_0751,3900.0,network_error,netbanking,0,209909.45,0.877,0.787,16,4,0
PAY_003982,CUS_0213,36319.93,insufficient_funds,netbanking,1,64403.03,0.8885,0.8473,4,5,0
PAY_003983,CUS_0147,5848.23,renewal_failed,netbanking,1,203207.51,0.6203,0.8627,17,4,0
PAY_003984,CUS_0357,44065.28,expired_method,upi,2,225219.93,0.9494,0.8423,18,5,0
PAY_003985,CUS_0588,23128.31,network_error,netbanking,1,71708.43,0.7174,0.8253,6,5,1
PAY_003986,CUS_0178,30436.37,insufficient_funds,wallet,1,92404.07,0.8232,0.6533,18,5,0
PAY_003987,CUS_0111,19629.37,expired_method,wallet,1,58512.22,0.9442,0.643,6,1,1
PAY_003988,CUS_0739,11018.32,card_declined,upi,0,20553.84,0.8301,0.7171,9,6,0
PAY_003989,CUS_0429,30964.39,expired_method,upi,3,237811.68,0.5846,0.7225,15,3,0
PAY_003990,CUS_0250,23174.41,card_declined,netbanking,1,230508.2,0.8779,0.8503,17,5,0
PAY_003991,CUS_0209,15253.51,expired_method,netbanking,1,317775.72,0.8148,0.8521,20,5,0
PAY_003992,CUS_0696,6452.33,network_error,netbanking,2,221361.37,0.9276,0.63,17,2,1
PAY_003993,CUS_0713,16402.78,network_error,card,1,258069.7,0.9315,0.5499,17,4,1
PAY_003994,CUS_0157,22794.48,expired_method,card,1,69335.24,0.8979,0.7273,21,6,0
PAY_003995,CUS_0013,8580.19,renewal_failed,netbanking,1,88417.27,0.8372,0.8026,12,6,0
PAY_003996,CUS_0090,4133.2,card_declined,netbanking,2,262961.38,0.8096,0.6616,8,6,0
PAY_003997,CUS_0534,1445.96,card_declined,card,2,75344.79,0.7686,0.7785,5,4,1
PAY_003998,CUS_0235,10599.54,insufficient_funds,card,1,250068.41,0.9264,0.8316,22,6,0
PAY_003999,CUS_0427,13656.14,renewal_failed,netbanking,2,78643.19,0.8491,0.8167,12,3,1
PAY_004000,CUS_0445,6731.31,insufficient_funds,wallet,1,188235.44,0.7436,0.7712,9,1,0
PAY_004001,CUS_0778,4004.47,expired_method,card,3,40440.62,0.6697,0.6662,6,6,0
PAY_004002,CUS_0077,14695.36,insufficient_funds,wallet,1,272509.38,0.7335,0.722,16,3,0
PAY_004003,CUS_0095,63989.8,card_declined,netbanking,2,74427.14,0.8563,0.5392,18,6,1
PAY_004004,CUS_0210,27549.34,network_error,netbanking,3,20670.97,0.8923,0.7631,17,4,0
PAY_004005,CUS_0551,5418.99,renewal_failed,card,1,155417.97,0.8613,0.7725,10,2,1
PAY_004006,CUS_0116,52238.51,card_declined,card,1,40079.51,0.7342,0.4762,22,5,0
PAY_004007,CUS_0689,12872.25,expired_method,wallet,2,18515.4,0.7759,0.861,21,4,0
PAY_004008,CUS_0206,21451.6,expired_method,netbanking,1,73179.48,0.8254,0.6965,16,2,1
PAY_004009,CUS_0243,5159.91,insufficient_funds,card,0,72918.08,0.7771,0.885,17,2,1
PAY_004010,CUS_0394,30345.42,card_declined,upi,2,29004.64,0.7912,0.6397,9,2,0
PAY_004011,CUS_0128,6242.7,expired_method,netbanking,1,216079.84,0.7856,0.8402,19,2,0
PAY_004012,CUS_0664,19165.89,card_declined,netbanking,1,157684.22,0.9035,0.5901,10,1,1
PAY_004013,CUS_0110,8018.93,card_declined,upi,3,149915.95,0.6646,0.6717,19,1,0
PAY_004014,CUS_0498,19424.32,renewal_failed,upi,1,300879.53,0.7996,0.6616,5,5,0
PAY_004015,CUS_0069,8617.27,network_error,netbanking,2,217347.22,0.8581,0.5764,16,4,0
PAY_004016,CUS_0087,29675.66,network_error,netbanking,2,275980.5,0.7686,0.6505,17,5,0
PAY_004017,CUS_0104,9769.27,card_declined,card,1,54469.13,0.8583,0.832,8,4,0
PAY_004018,CUS_0370,54557.91,expired_method,netbanking,1,30971.63,0.6474,0.7344,12,0,0
PAY_004019,CUS_0486,17578.16,card_declined,netbanking,3,145061.62,0.8266,0.5909,1,4,0
PAY_004020,CUS_0310,42739.2,renewal_failed,card,1,307865.77,0.8731,0.7361,7,4,0
PAY_004021,CUS_0211,15202.51,card_declined,card,1,316377.4,0.7565,0.7815,17,4,1
PAY_004022,CUS_0033,114589.64,network_error,wallet,1,150638.64,0.948,0.8804,19,6,1
PAY_004023,CUS_0146,26641.56,insufficient_funds,upi,1,47903.94,0.8246,0.5774,11,4,1
PAY_004024,CUS_0616,3988.17,renewal_failed,card,2,96988.15,0.853,0.6347,20,6,0
PAY_004025,CUS_0382,12676.7,insufficient_funds,upi,3,9283.4,0.796,0.9081,10,4,0
PAY_004026,CUS_0359,14359.49,insufficient_funds,card,2,25875.05,0.7353,0.8062,12,6,0
PAY_004027,CUS_0723,25849.68,renewal_failed,netbanking,0,124937.04,0.9194,0.683,8,1,0
PAY_004028,CUS_0361,10987.1,network_error,upi,1,303659.51,0.8636,0.7795,17,5,0
PAY_004029,CUS_0556,20314.43,card_declined,card,1,231103.38,0.8173,0.7331,18,6,0
PAY_004030,CUS_0264,48714.78,expired_method,card,1,173441.55,0.8811,0.7911,23,3,0
PAY_004031,CUS_0243,1917.65,renewal_failed,wallet,1,103507.82,0.9772,0.7831,15,6,0
PAY_004032,CUS_0336,11875.67,renewal_failed,card,2,179971.61,0.9018,0.7267,22,1,0
PAY_004033,CUS_0336,12454.04,renewal_failed,wallet,1,254548.08,0.8774,0.8855,23,6,0
PAY_004034,CUS_0170,28907.1,renewal_failed,wallet,2,257332.59,0.8684,0.3692,7,6,1
PAY_004035,CUS_0535,7900.78,card_declined,card,1,280719.46,0.8598,0.8984,10,6,1
PAY_004036,CUS_0849,2181.74,insufficient_funds,upi,1,194401.07,0.9255,0.9284,15,5,0
PAY_004037,CUS_0039,16901.36,insufficient_funds,netbanking,1,130065.16,0.6826,0.6689,15,6,0
PAY_004038,CUS_0136,9429.47,insufficient_funds,wallet,2,293583.13,0.7526,0.8679,20,5,0
PAY_004039,CUS_0820,17580.13,expired_method,upi,1,12283.57,0.819,0.6883,7,1,0
PAY_004040,CUS_0010,20734.49,insufficient_funds,card,1,308198.67,0.7089,0.8707,8,5,0
PAY_004041,CUS_0136,5723.35,expired_method,wallet,1,177635.58,0.8706,0.9071,22,4,0
PAY_004042,CUS_0268,7347.16,insufficient_funds,upi,2,22591.96,0.9697,0.7808,14,6,1
PAY_004043,CUS_0530,33208.78,renewal_failed,wallet,3,59509.96,0.9148,0.6527,17,4,0
PAY_004044,CUS_0609,16142.14,network_error,card,2,113113.25,0.8453,0.7676,8,1,0
PAY_004045,CUS_0692,3717.63,network_error,wallet,2,288971.63,0.6576,0.7084,7,1,1
PAY_004046,CUS_0441,50348.8,insufficient_funds,card,1,143653.11,0.8872,0.6849,19,4,1
PAY_004047,CUS_0233,12743.38,expired_method,wallet,2,102802.09,0.7767,0.8111,17,6,1
PAY_004048,CUS_0494,10524.33,card_declined,netbanking,1,142048.49,0.8309,0.9557,13,4,1
PAY_004049,CUS_0779,5058.66,insufficient_funds,upi,2,51512.88,0.7207,0.5293,19,0,0
PAY_004050,CUS_0601,25646.48,card_declined,netbanking,1,292300.73,0.7788,0.7461,17,0,0
PAY_004051,CUS_0016,14799.76,expired_method,wallet,0,133023.18,0.8232,0.6789,11,1,0
PAY_004052,CUS_0389,1574.44,network_error,wallet,1,68750.61,0.6039,0.759,16,2,1
PAY_004053,CUS_0820,26041.67,network_error,upi,0,50522.54,0.8723,0.8354,19,0,1
PAY_004054,CUS_0781,8893.8,renewal_failed,upi,1,302572.96,0.755,0.4089,17,0,0
PAY_004055,CUS_0483,18287.19,renewal_failed,card,0,270685.72,0.7645,0.7438,18,3,0
PAY_004056,CUS_0816,18276.9,network_error,netbanking,2,64149.46,0.8198,0.711,10,3,0
PAY_004057,CUS_0367,22985.06,insufficient_funds,upi,2,249470.23,0.83,0.7566,18,3,0
PAY_004058,CUS_0347,40951.52,expired_method,upi,2,98529.95,0.8412,0.6372,17,4,0
PAY_004059,CUS_0005,4590.86,expired_method,netbanking,2,189190.32,0.3648,0.7913,20,1,0
PAY_004060,CUS_0505,9498.45,renewal_failed,wallet,1,228564.73,0.754,0.5865,7,5,0
PAY_004061,CUS_0524,3828.29,renewal_failed,wallet,1,176746.96,0.7636,0.8655,13,6,0
PAY_004062,CUS_0446,12988.84,insufficient_funds,upi,2,200330.84,0.7088,0.7849,20,0,0
PAY_004063,CUS_0385,11126.19,expired_method,netbanking,3,17991.94,0.8164,0.4258,0,4,0
PAY_004064,CUS_0174,7407.66,network_error,card,1,196508.63,0.6715,0.7988,18,3,1
PAY_004065,CUS_0236,22006.0,renewal_failed,wallet,1,310967.44,0.9052,0.6585,8,5,0
PAY_004066,CUS_0082,9939.52,network_error,card,3,310075.69,0.8773,0.7937,16,6,1
PAY_004067,CUS_0470,24309.06,network_error,wallet,1,229311.3,0.7164,0.6589,12,3,0
PAY_004068,CUS_0138,7783.39,network_error,upi,2,256426.15,0.971,0.8596,14,2,0
PAY_004069,CUS_0837,34073.34,expired_method,wallet,1,51408.96,0.8699,0.8146,22,3,1
PAY_004070,CUS_0242,8302.5,network_error,wallet,2,96880.33,0.8727,0.6976,17,1,0
PAY_004071,CUS_0057,6708.21,card_declined,upi,1,39642.48,0.7461,0.5888,17,4,0
PAY_004072,CUS_0601,7069.51,card_declined,wallet,3,177596.51,0.75,0.6679,2,2,1
PAY_004073,CUS_0506,31521.72,renewal_failed,upi,3,238018.86,0.8747,0.6442,12,6,1
PAY_004074,CUS_0667,13776.33,insufficient_funds,card,1,227729.99,0.5035,0.665,15,5,0
PAY_004075,CUS_0710,9122.51,renewal_failed,upi,1,179110.12,0.7582,0.5793,22,6,0
PAY_004076,CUS_0586,12062.04,network_error,wallet,0,275574.8,0.8431,0.5572,10,0,0
PAY_004077,CUS_0088,5554.54,renewal_failed,netbanking,1,308750.12,0.9012,0.7667,12,6,0
PAY_004078,CUS_0712,3792.91,network_error,card,0,268304.47,0.7515,0.8348,17,0,0
PAY_004079,CUS_0804,5680.23,renewal_failed,netbanking,1,219876.78,0.8551,0.8429,16,6,0
PAY_004080,CUS_0606,6558.06,network_error,card,2,308197.91,0.7909,0.6163,18,4,0
PAY_004081,CUS_0750,13324.26,renewal_failed,wallet,1,197071.73,0.9181,0.6015,18,2,1
PAY_004082,CUS_0079,60941.56,network_error,card,3,39370.93,0.839,0.7555,16,1,0
PAY_004083,CUS_0804,25900.51,expired_method,card,0,240565.05,0.8006,0.6654,11,6,0
PAY_004084,CUS_0737,10600.06,renewal_failed,netbanking,1,185240.31,0.9011,0.8209,9,5,0
PAY_004085,CUS_0460,26991.13,card_declined,wallet,2,288074.39,0.6087,0.6722,9,0,1
PAY_004086,CUS_0757,37922.04,expired_method,netbanking,1,159494.2,0.8732,0.8245,14,3,0
PAY_004087,CUS_0269,8579.39,network_error,wallet,1,52260.65,0.8086,0.8915,18,5,0
PAY_004088,CUS_0778,27277.47,expired_method,card,1,205208.73,0.7533,0.6985,18,0,0
PAY_004089,CUS_0383,2861.92,card_declined,card,1,304410.77,0.8417,0.7505,19,5,0
PAY_004090,CUS_0764,77165.34,renewal_failed,netbanking,1,167225.81,0.8397,0.8687,19,2,0
PAY_004091,CUS_0590,3508.49,card_declined,upi,1,41632.17,0.8901,0.734,17,3,0
PAY_004092,CUS_0804,32339.55,expired_method,wallet,0,304875.24,0.8624,0.547,18,3,1
PAY_004093,CUS_0669,4168.7,card_declined,wallet,1,86349.53,0.709,0.4784,6,3,0
PAY_004094,CUS_0222,6275.45,insufficient_funds,card,1,172910.95,0.8165,0.9203,19,4,1
PAY_004095,CUS_0363,10293.46,card_declined,card,1,50526.88,0.7942,0.6213,8,1,0
PAY_004096,CUS_0715,47592.68,network_error,upi,0,9635.78,0.7908,0.4835,5,3,0
PAY_004097,CUS_0156,10259.2,insufficient_funds,upi,1,22641.71,0.6978,0.8989,23,0,1
PAY_004098,CUS_0846,19389.3,insufficient_funds,card,3,297092.72,0.9101,0.7796,17,6,0
PAY_004099,CUS_0384,7335.22,card_declined,card,0,217383.77,0.839,0.863,20,0,0
PAY_004100,CUS_0131,6475.96,renewal_failed,card,1,269786.53,0.9361,0.7691,10,2,1
PAY_004101,CUS_0847,8351.82,renewal_failed,card,1,116916.18,0.9433,0.6033,12,4,0
PAY_004102,CUS_0088,7131.6,network_error,card,2,74676.37,0.9497,0.4929,13,6,0
PAY_004103,CUS_0447,27329.95,insufficient_funds,upi,2,224639.12,0.8463,0.7419,18,5,1
PAY_004104,CUS_0708,13302.44,card_declined,upi,0,40416.11,0.7355,0.7465,8,5,0
PAY_004105,CUS_0303,32159.41,card_declined,wallet,1,16707.03,0.8982,0.7554,16,1,0
PAY_004106,CUS_0388,34899.59,card_declined,card,1,256696.6,0.7678,0.7592,13,4,0
